word_id,word_order,canonical_spelling,variants_json,entry_kind,source_roles,source_count,first_source_entry_id,homograph_sources
cet4-w-b87d418f4cd0f9554e6c,264,anybody,[],word,headword,1,cet2016-p026-r11-c1,0
cet4-w-c737bb5ea9d8ffbbec08,265,anyhow,[],word,headword,1,cet2016-p026-r12-c1,0
cet4-w-ff5adfbe9ab5141ce510,266,anyone,[],word,headword,1,cet2016-p026-r11-c1,0
cet4-w-1e7dbad6163b1ced83e7,267,anything,[],word,headword,1,cet2016-p026-r13-c1,0
cet4-w-1fa4d6aa4dca3f759aef,268,anyway,[],word,headword,1,cet2016-p026-r14-c1,0
cet4-w-82f791b812f13fcea10b,269,anywhere,[],word,headword,1,cet2016-p026-r15-c1,0
cet4-w-b1c53517898417b71f5d,270,apart,[],word,headword,1,cet2016-p026-r16-c1,0
cet4-w-03f83ec82b5b625c6a62,271,apartment,[],word,headword,1,cet2016-p026-r17-c1,0
cet4-w-d8bd73e2ba3c529e2372,272,apologetic,[],word,listed_related,1,cet2016-p026-r19-c3,0
cet4-w-5d54bae3b0ba2b0c6a03,273,apologize,"[""apologise""]",word,listed_related,1,cet2016-p026-r19-c2,0
cet4-w-1a3dcb6d78be9bb0296b,274,apology,[],word,headword,1,cet2016-p026-r19-c1,0
cet4-w-adcd0136bc40f341f949,275,app,[],word,headword,1,cet2016-p026-r20-c1,0
cet4-w-cde5edffd797692c9b89,276,apparatus,[],word,headword,1,cet2016-p026-r22-c1,0
cet4-w-ee2fba930bb896c41212,277,apparent,[],word,headword,1,cet2016-p026-r23-c1,0
cet4-w-9ba053a901a7ee559db3,278,apparently,[],word,listed_related,1,cet2016-p026-r23-c2,0
cet4-w-428e2818cd3935caa63f,279,appeal,[],word,headword,1,cet2016-p026-r24-c1,0
cet4-w-6ebe7811deb3d5c6ea1c,280,appealing,[],word,listed_related,1,cet2016-p026-r24-c2,0
cet4-w-309794b87f51c124f6c6,281,appear,[],word,headword,1,cet2016-p026-r25-c1,0
cet4-w-70e3f62aa429ba4f094c,282,appearance,[],word,listed_related,1,cet2016-p026-r25-c2,0
cet4-w-bc06b56e0f2a16d46350,283,appetite,[],word,headword,1,cet2016-p026-r28-c1,0
cet4-w-5174f4f7e49d850e7f06,284,applaud,[],word,headword,1,cet2016-p026-r29-c1,0
cet4-w-084d5ef605b65703820d,285,applause,[],word,listed_related,1,cet2016-p026-r29-c2,0
cet4-w-09d5fd01a45f480eb6a3,286,apple,[],word,headword,1,cet2016-p026-r30-c1,0
cet4-w-6146e9fd034a80285ce1,287,appliance,[],word,headword,1,cet2016-p026-r31-c1,0
cet4-w-7a2d3543f26fdfd8a71b,288,applicable,[],word,listed_related,1,cet2016-p026-r32-c4,0
cet4-w-bc5d61a8856cd514893e,289,applicant,[],word,listed_related,1,cet2016-p026-r32-c3,0
cet4-w-4618626c765e847a5fee,290,application,[],word,listed_related,1,cet2016-p026-r32-c2,0
cet4-w-2893a9438e61e4a55e4a,291,apply,[],word,headword,1,cet2016-p026-r32-c1,0
cet4-w-6949df1d52b59dd7720f,292,appoint,[],word,headword,1,cet2016-p026-r33-c1,0
cet4-w-09ed4117a60a72ea0019,293,appointment,[],word,listed_related,1,cet2016-p026-r33-c2,0
cet4-w-90196a7db3bdd617f271,294,appreciate,[],word,headword,1,cet2016-p026-r35-c1,0
cet4-w-ecd40a18c98d929a3c1f,295,appreciation,[],word,listed_related,1,cet2016-p026-r35-c2,0
cet4-w-91ec86513865f0a79531,296,appreciative,[],word,listed_related,1,cet2016-p026-r35-c3,0
cet4-w-9dd729ca25bdcdd216d2,297,approach,[],word,headword,1,cet2016-p026-r37-c1,0
cet4-w-78dcb122ac6f71cdb1dc,298,appropriate,[],word,headword,1,cet2016-p026-r38-c1,1
cet4-w-2f0bdd4a84722aaf026f,299,approval,[],word,listed_related,1,cet2016-p026-r40-c2,0
cet4-w-9325dbfc433f4cabc115,300,approve,[],word,headword,1,cet2016-p026-r40-c1,0
cet4-w-d29399f138a17bd3e03a,301,approximate,[],word,headword,1,cet2016-p026-r41-c1,0
cet4-w-f00bac260b0aced56b26,302,approximately,[],word,listed_related,1,cet2016-p026-r41-c2,0
cet4-w-3e8ada347ab741b62bab,303,approximation,[],word,listed_related,1,cet2016-p026-r41-c3,0
cet4-w-cd4c9c74c26931e719ce,304,April,[],word,headword,1,cet2016-p026-r42-c1,0
cet4-w-b30f02fe974b5cbd9cce,305,apt.,[],word,headword,1,cet2016-p026-r17-c1,0
cet4-w-dc7cfbccb1f0f16004f4,306,aptitude,[],word,headword,1,cet2016-p027-r03-c1,0
cet4-w-5069f85307984a496695,307,arbitrarily,[],word,listed_related,1,cet2016-p027-r04-c2,0
cet4-w-f1f6e5e513e437c99383,308,arbitrary,[],word,headword,1,cet2016-p027-r04-c1,0
cet4-w-b51c6e6d03f20d34b3a8,309,architect,[],word,headword,1,cet2016-p027-r08-c1,0
cet4-w-370f524dcf643b1ca5f5,310,architecture,[],word,headword,1,cet2016-p027-r09-c1,0
cet4-w-1d41a2b8bd900c1c72e1,311,area,[],word,headword,1,cet2016-p027-r12-c1,0
cet4-w-75a7047e183f9493c916,312,arguable,[],word,listed_related,1,cet2016-p027-r14-c5,0
cet4-w-1a8da4d0fc91c2d75621,313,argue,[],word,headword,1,cet2016-p027-r14-c1,0
cet4-w-dbbec5738ed144a8e44d,314,argument,[],word,listed_related,1,cet2016-p027-r14-c2,0
cet4-w-d95c78bca0c6715a7120,315,argumentation,[],word,listed_related,1,cet2016-p027-r14-c3,0
cet4-w-f6e6d44255e13355f205,316,argumentative,[],word,listed_related,1,cet2016-p027-r14-c4,0
cet4-w-8a3458c69c2660a55ba4,317,arise,[],word,headword,1,cet2016-p027-r15-c1,0
cet4-w-cca2db25dcba975aa40a,318,arithmetic,[],word,headword,1,cet2016-p027-r17-c1,0
cet4-w-9856934ff36142c57b73,319,arm,[],word,headword,1,cet2016-p027-r18-c1,0
cet4-w-206142eb0da9a97c1f36,320,armament,[],word,listed_related,1,cet2016-p027-r18-c2,0
cet4-w-0d55240645fed95d2958,321,army,[],word,headword,1,cet2016-p027-r20-c1,0
cet4-w-648117f33f0814480409,322,around,[],word,headword,1,cet2016-p027-r21-c1,0
cet4-w-f916ad23b9cf53fff462,323,arousal,[],word,listed_related,1,cet2016-p027-r22-c2,0
cet4-w-b8f0e962fac1f83e15d7,324,arouse,[],word,headword,1,cet2016-p027-r22-c1,0
cet4-w-17bd774f2cced0df2d35,325,arrange,[],word,headword,1,cet2016-p027-r23-c1,0
cet4-w-a0b3627fb5842e64c4c5,326,arrangement,[],word,listed_related,1,cet2016-p027-r23-c2,0
cet4-w-b3e6c925dcfac0fe9df5,327,arrest,[],word,headword,1,cet2016-p027-r25-c1,0
cet4-w-457222f132b15bc88919,328,arrival,[],word,listed_related,1,cet2016-p027-r26-c2,0
cet4-w-bac8030fda6c0d947a2f,329,arrive,[],word,headword,1,cet2016-p027-r26-c1,0
cet4-w-3799e09f8b80d1639dd9,330,arrow,[],word,headword,1,cet2016-p027-r28-c1,0
cet4-w-f1eac6bcf3553530c532,331,art,[],word,headword,1,cet2016-p027-r29-c1,0
cet4-w-abd46d4a0a47b296853c,332,article,[],word,headword,1,cet2016-p027-r31-c1,0
cet4-w-be9dab3ed815e9ca8e7a,333,artificial,[],word,headword,1,cet2016-p027-r34-c1,0
cet4-w-31c54e3a0b0eac3b8552,334,artist,[],word,listed_related,1,cet2016-p027-r29-c2,0
cet4-w-cb72822ff4564f9469b5,335,artistic,[],word,listed_related,1,cet2016-p027-r29-c3,0
cet4-w-31b54bd437309a7bf7ce,336,artistically,[],word,listed_related,1,cet2016-p027-r29-c4,0
cet4-w-5e29932f7f9e4d4cea10,337,as,[],word,headword,1,cet2016-p027-r36-c1,0
cet4-w-5b92b7642af36a95241e,338,ash,[],word,headword,1,cet2016-p027-r40-c1,0
cet4-w-16dc1a9cbcc074c252f9,339,ashamed,[],word,headword,1,cet2016-p027-r41-c1,0
cet4-w-73d1b4483101b3a57c80,340,ashore,[],word,headword,1,cet2016-p027-r42-c1,0
cet4-w-056c04c439cf37f363f6,341,aside,[],word,headword,1,cet2016-p028-r01-c1,0
cet4-w-cc3c7d273ab9082e41d1,342,ask,[],word,headword,1,cet2016-p028-r02-c1,0
cet4-w-d67837f987635b3765f8,343,asleep,[],word,headword,1,cet2016-p028-r03-c1,0
cet4-w-ea857d820f0fcc91529e,344,aspect,[],word,headword,1,cet2016-p028-r04-c1,0
cet4-w-0478e2ae6a316e07b3b6,345,ass,[],word,headword,1,cet2016-p028-r06-c1,0
cet4-w-eb61b009a6d79125b8d2,346,assemble,[],word,headword,1,cet2016-p028-r09-c1,0
cet4-w-94991584bc110978d077,347,assembly,[],word,listed_related,1,cet2016-p028-r09-c2,0
cet4-w-7c985884c091cccaadfe,348,assess,[],word,headword,1,cet2016-p028-r11-c1,0
cet4-w-ec6d7f52ac0c26e5fc16,349,assessment,[],word,listed_related,1,cet2016-p028-r11-c2,0
cet4-w-865c9173335bfd9d78fc,350,asset,[],word,headword,1,cet2016-p028-r12-c1,0
cet4-w-1706ba9fffc673ec12ee,351,assign,[],word,headword,1,cet2016-p028-r13-c1,0
cet4-w-fae25a51352f4900db93,352,assignment,[],word,listed_related,1,cet2016-p028-r13-c2,0
cet4-w-b2b62691cc586039d49b,353,assist,[],word,headword,1,cet2016-p028-r15-c1,0
cet4-w-d6e0d1aeb4ac0d1225f2,354,assistance,[],word,listed_related,1,cet2016-p028-r15-c2,0
cet4-w-33b66e9809cb46c8dc1c,355,assistant,[],word,listed_related,1,cet2016-p028-r15-c3,0
cet4-w-0ff9815fcc9c884e601f,356,associate,[],word,headword,1,cet2016-p028-r16-c1,0
cet4-w-085009a48d1fe132f0dc,357,association,[],word,listed_related,1,cet2016-p028-r16-c2,0
cet4-w-0072054bd3af469f0501,358,assume,[],word,headword,1,cet2016-p028-r19-c1,0
cet4-w-c1bafb570c7afe728ed6,359,assumption,[],word,listed_related,1,cet2016-p028-r19-c2,0
cet4-w-6206a1f73d8ae3e27c28,360,assurance,[],word,listed_related,1,cet2016-p028-r20-c2,0
cet4-w-cf78dc4b366595885b95,361,assure,[],word,headword,1,cet2016-p028-r20-c1,0
cet4-w-9ceceab1588ac63abb2e,362,astonish,[],word,headword,1,cet2016-p028-r21-c1,0
cet4-w-966d313f50e798b500b6,363,astonishment,[],word,listed_related,1,cet2016-p028-r21-c2,0
cet4-w-4298244d072382aa19e7,364,astronaut,[],word,headword,1,cet2016-p028-r23-c1,0
cet4-w-67b503f820741b9262d0,365,astronomer,[],word,listed_related,1,cet2016-p028-r24-c2,0
cet4-w-7ca1b50729666ad769f1,366,astronomical,[],word,listed_related,1,cet2016-p028-r24-c3,0
cet4-w-1a9e226641a00d434cda,367,astronomy,[],word,headword,1,cet2016-p028-r24-c1,0
cet4-w-2e98689985fa82a9a795,368,at,[],word,headword,1,cet2016-p028-r26-c1,0
cet4-w-20c8707e2293f3a40a1b,369,athlete,[],word,headword,1,cet2016-p028-r27-c1,0
cet4-w-0d12baa289f3e36bbad7,370,athletic,[],word,listed_related,1,cet2016-p028-r27-c2,0
cet4-w-4313cdb45b0ef18eb9e4,371,atmosphere,[],word,headword,1,cet2016-p028-r29-c1,0
cet4-w-2bbaf5a66d656792cb91,372,atmospheric,[],word,listed_related,1,cet2016-p028-r29-c2,0
cet4-w-b999f1e7dcc88e96271a,373,atom,[],word,headword,1,cet2016-p028-r30-c1,0
cet4-w-f4fbf3825f5d6ce5dc7d,374,atomic,[],word,listed_related,1,cet2016-p028-r30-c2,0
cet4-w-fb47abe44d05a0e13afd,375,atop,[],word,headword,1,cet2016-p028-r31-c1,0
cet4-w-bc45a4dcd2c0ab07e392,376,attach,[],word,headword,1,cet2016-p028-r33-c1,0
cet4-w-eb943673bbc9e275a829,377,attachment,[],word,listed_related,1,cet2016-p028-r33-c2,0
cet4-w-46d3956d191d0c91dce2,378,attack,[],word,headword,1,cet2016-p028-r34-c1,0
cet4-w-4a8068604e8ac48ded06,379,attain,[],word,headword,1,cet2016-p028-r35-c1,0
cet4-w-ec6a8348f3fdbace4752,380,attainment,[],word,listed_related,1,cet2016-p028-r35-c2,0
cet4-w-ba69d4ab912303b6e80e,381,attempt,[],word,headword,1,cet2016-p028-r36-c1,0
cet4-w-6137b9fe11b015369fad,382,attend,[],word,headword,1,cet2016-p028-r37-c1,0
cet4-w-5b72f32903b6fd08802b,383,attendance,[],word,listed_related,1,cet2016-p028-r37-c2,0
cet4-w-3b6d5ace5c7770aa3ac0,384,attendant,[],word,listed_related,1,cet2016-p028-r37-c3,0
cet4-w-e2d9a1585b273d854b11,385,attention,[],word,headword,1,cet2016-p028-r38-c1,0
cet4-w-a6a516c08d4fc4eec085,386,attentive,[],word,listed_related,1,cet2016-p028-r38-c2,0
cet4-w-b18dc31886cca34c9322,387,attic,[],word,headword,1,cet2016-p028-r39-c1,0
cet4-w-9f3b888b9d8c916f356d,388,attitude,[],word,headword,1,cet2016-p028-r40-c1,0
cet4-w-77fdfa8f9d3537d52180,389,attorney,[],word,headword,1,cet2016-p028-r41-c1,0
cet4-w-660e1fe2c82d8bb6e9cb,390,attract,[],word,headword,1,cet2016-p028-r42-c1,0
cet4-w-8f63a7e693675b9e3051,391,attraction,[],word,listed_related,1,cet2016-p028-r42-c2,0
cet4-w-5a522d9021570e30890a,392,attractive,[],word,listed_related,1,cet2016-p028-r42-c3,0
cet4-w-19b776538fb88db4ba61,393,attributable,[],word,listed_related,1,cet2016-p029-r01-c2,0
cet4-w-18d40fee29d30dec145a,394,attribute,[],word,headword,1,cet2016-p029-r01-c1,0
cet4-w-7ff84ec6fad1c3b78837,395,attributive,[],word,listed_related,1,cet2016-p029-r01-c3,0
cet4-w-2b7611fd48ffc1a7f6d6,396,audience,[],word,headword,1,cet2016-p029-r03-c1,0
cet4-w-47b0c2bce4b312aa1794,397,audio,[],word,headword,1,cet2016-p029-r04-c1,0
cet4-w-b234a5642b4abd299e77,398,auditorium,[],word,headword,1,cet2016-p029-r06-c1,0
cet4-w-17ee5472351971811cd3,399,August,[],word,headword,1,cet2016-p029-r08-c1,0
cet4-w-0ece9261fee17d5bef6e,400,aunt,[],word,headword,1,cet2016-p029-r09-c1,0
cet4-w-b5de09dde37b56e035e5,401,auntie,[],word,listed_related,1,cet2016-p029-r09-c2,0
cet4-w-035603d3f8926d2aa15d,402,authentic,[],word,headword,1,cet2016-p029-r10-c1,0
cet4-w-c1f02abee7293114c8b2,403,authenticity,[],word,listed_related,1,cet2016-p029-r10-c2,0
cet4-w-fa901343db59be844452,404,author,[],word,headword,1,cet2016-p029-r11-c1,0
cet4-w-fd781b744873c8062f66,405,authoritative,[],word,listed_related,1,cet2016-p029-r12-c2,0
cet4-w-d8daff3913f46a15685a,406,authority,[],word,headword,1,cet2016-p029-r12-c1,0
cet4-w-d7872b06d0dc35ee4696,407,authorization,"[""authorisation""]",word,listed_related,1,cet2016-p029-r13-c2,0
cet4-w-685604036d2bb1b6aaee,408,authorize,"[""authorise""]",word,headword,1,cet2016-p029-r13-c1,0
cet4-w-27856a051d7fab27f6f2,409,auto,[],word,headword,1,cet2016-p029-r14-c1,0
cet4-w-ec0451c49058796ca633,410,automate,[],word,headword,1,cet2016-p029-r16-c1,0
cet4-w-cc36bc3612feb10f7dfc,411,automatic,[],word,listed_related,1,cet2016-p029-r16-c3,0
cet4-w-9ee79b97433ec5443642,412,automatically,[],word,listed_related,1,cet2016-p029-r16-c4,0
cet4-w-7754d4b8c59055258466,413,automation,[],word,listed_related,1,cet2016-p029-r16-c2,0
cet4-w-2bb6a6302ef7baa442f3,414,automobile,[],word,headword,1,cet2016-p029-r14-c1,0
cet4-w-32321e39be529215191f,415,autumn,[],word,headword,1,cet2016-p029-r18-c1,0
cet4-w-98fac819132f8c6b535f,416,availability,[],word,listed_related,1,cet2016-p029-r21-c2,0
cet4-w-7d09a98a1bac6d62529c,417,available,[],word,headword,1,cet2016-p029-r21-c1,0
cet4-w-4fa3d3645dbd9afed5ca,418,avenue,[],word,headword,1,cet2016-p029-r23-c1,0
cet4-w-3e300ac51c6cf5315d86,419,average,[],word,headword,1,cet2016-p029-r24-c1,0
cet4-w-8d422fafd29246a4ff80,420,aviation,[],word,headword,1,cet2016-p029-r26-c1,0
cet4-w-7e8174a878cc960e7d4a,421,avoid,[],word,headword,1,cet2016-p029-r27-c1,0
cet4-w-9ced9168ee34d9ee440a,422,avoidance,[],word,listed_related,1,cet2016-p029-r27-c2,0
cet4-w-b0ee90c744fd2125d2c7,423,await,[],word,headword,1,cet2016-p029-r28-c1,0
cet4-w-1d25b95b798dab39b124,424,awake,[],word,headword,1,cet2016-p029-r29-c1,0
cet4-w-68a371b076a81e883ae4,425,award,[],word,headword,1,cet2016-p029-r30-c1,0
cet4-w-a1799db592c10e6f4fd6,426,aware,[],word,headword,1,cet2016-p029-r31-c1,0
cet4-w-9196ffea18deeafcac6a,427,awareness,[],word,listed_related,1,cet2016-p029-r31-c2,0
cet4-w-e112300ff81bb00f1e11,428,away,[],word,headword,1,cet2016-p029-r32-c1,0
cet4-w-f33383e981b129e4f91e,429,awe,[],word,headword,1,cet2016-p029-r33-c1,0
cet4-w-29aca0f7fe30a0224a02,430,awesome,[],word,headword,1,cet2016-p029-r34-c1,0
cet4-w-3888294532f27c7dd1f0,431,awful,[],word,headword,1,cet2016-p029-r35-c1,0
cet4-w-c54dbffdef2e05d5c32b,432,awkward,[],word,headword,1,cet2016-p029-r36-c1,0
cet4-w-9d3a5c61e10d4a61b254,433,ax,"[""axe""]",word,headword,1,cet2016-p029-r37-c1,0
cet4-w-44af3dd7cafca19f7b27,434,axis,[],word,headword,1,cet2016-p029-r38-c1,0
cet4-w-2d9ac4cb378648979c1e,435,baby,[],word,headword,1,cet2016-p029-r39-c1,0
cet4-w-d32e665b30c18fb85c1d,436,baby boom,[],phrase,headword,1,cet2016-p029-r40-c1,0
cet4-w-22191f8909a765c321bf,437,baby boomer,[],phrase,listed_related,1,cet2016-p029-r40-c2,0
cet4-w-240294ae7d81f2bdfbbd,438,bachelor,[],word,headword,1,cet2016-p029-r41-c1,0
cet4-w-1c7f03b3bb01b54f6833,439,back,[],word,headword,1,cet2016-p029-r42-c1,0
cet4-w-c9556ba077937b30828a,440,background,[],word,headword,1,cet2016-p030-r01-c1,0
cet4-w-5873f854e644065163ac,441,backup,[],word,headword,1,cet2016-p030-r02-c1,0
cet4-w-39f033d8eac3ce6d5e5d,442,backward,[],word,headword,1,cet2016-p030-r03-c1,0
cet4-w-1a6b1db28813dcff590f,443,backwards,[],word,listed_related,1,cet2016-p030-r03-c2,0
cet4-w-9860fb772965835fa56d,444,backyard,[],word,headword,1,cet2016-p030-r04-c1,0
cet4-w-915f1ad436049895179e,445,bacon,[],word,headword,1,cet2016-p030-r05-c1,0
cet4-w-e9718e53908641cd97e0,446,bacteria,[],word,headword,1,cet2016-p030-r06-c1,0
cet4-w-237c4cbe4c5177ac65a4,447,bad,[],word,headword,1,cet2016-p030-r07-c1,0
cet4-w-61e3179065276ea99edd,448,badge,[],word,headword,1,cet2016-p030-r08-c1,0
cet4-w-fa37c6e2855ab6467591,449,badly,[],word,headword,1,cet2016-p030-r09-c1,0
cet4-w-91e34f4859b09ee1c401,450,badminton,[],word,headword,1,cet2016-p030-r10-c1,0
cet4-w-877feeab6f03f2b9f23e,451,bag,[],word,headword,1,cet2016-p030-r12-c1,0
cet4-w-e022bb3e5cd931889647,452,baggage,[],word,headword,1,cet2016-p030-r13-c1,0
cet4-w-9afb56ecd0a3ca25a45e,453,bail,[],word,headword,1,cet2016-p030-r14-c1,0
cet4-w-9027d3496bc595ee3dea,454,bait,[],word,headword,1,cet2016-p030-r15-c1,0
cet4-w-7ee0d70331472e6f8f35,455,bake,[],word,headword,1,cet2016-p030-r16-c1,0
cet4-w-050ddd16c0b3022fb991,456,bakery,[],word,listed_related,1,cet2016-p030-r16-c2,0
cet4-w-45c499a6f8828cfb7de9,457,balance,[],word,headword,1,cet2016-p030-r17-c1,0
cet4-w-046e70f4956dbc4859a4,458,balcony,[],word,headword,1,cet2016-p030-r18-c1,0
cet4-w-92db3c173511959d2ed9,459,ball,[],word,headword,1,cet2016-p030-r20-c1,0
cet4-w-151d83c00b5aab894068,460,ballet,[],word,headword,1,cet2016-p030-r21-c1,0
cet4-w-dba1a0128f38c3feaa01,461,balloon,[],word,headword,1,cet2016-p030-r22-c1,0
cet4-w-992371b6c01f2b0b043f,462,ballot,[],word,headword,1,cet2016-p030-r23-c1,0
cet4-w-209087acc74f72602c5c,463,bamboo,[],word,headword,1,cet2016-p030-r24-c1,0
cet4-w-d3362c07660d01450e14,464,ban,[],word,headword,1,cet2016-p030-r25-c1,0
cet4-w-1b598a803dfe44ab00ae,465,banana,[],word,headword,1,cet2016-p030-r26-c1,0
cet4-w-d9f1866f884bea0e0bc9,466,band,[],word,headword,1,cet2016-p030-r27-c1,0
cet4-w-5aadf7b94d96f3f50ca9,467,bandage,[],word,headword,1,cet2016-p030-r28-c1,0
cet4-w-07a1c956f9f51c9f0db1,468,bang,[],word,headword,1,cet2016-p030-r29-c1,0
cet4-w-caa70f2896d819b4114a,469,bank,[],word,headword,2,cet2016-p030-r30-c1,2
cet4-w-ee54f12601442d6dec16,470,banker,[],word,listed_related,1,cet2016-p030-r30-c3,0
cet4-w-2f40e346a5e8e9a8a296,471,banking,[],word,listed_related,1,cet2016-p030-r30-c2,0
cet4-w-ea6d36ee7ff8fd4e7955,472,banknote,[],word,headword,1,cet2016-p030-r32-c1,0
cet4-w-7961526a3bc0d260f61c,473,bankrupt,[],word,headword,1,cet2016-p030-r33-c1,0
cet4-w-b614199ec7c84d520853,474,bankruptcy,[],word,listed_related,1,cet2016-p030-r33-c2,0
cet4-w-05143694932447f04d9e,475,banner,[],word,headword,1,cet2016-p030-r34-c1,0
cet4-w-3c48f94f0f28b30a9fc2,476,banquet,[],word,headword,1,cet2016-p030-r35-c1,0
cet4-w-ca630d88ac0e2da2a7b7,477,bar,[],word,headword,1,cet2016-p030-r36-c1,0
cet4-w-03e655c20ed5ef6f24ef,478,barbecue,[],word,headword,1,cet2016-p030-r37-c1,0
cet4-w-8beac5c131fc2af89a89,479,barber,[],word,headword,1,cet2016-p030-r38-c1,0
cet4-w-5268cd667bd1c7dca8a6,480,bare,[],word,headword,1,cet2016-p030-r39-c1,0
cet4-w-9b38e9d8dffc5adcff02,481,barely,[],word,listed_related,1,cet2016-p030-r39-c2,0
cet4-w-8481e71badf45e723ea0,482,bargain,[],word,headword,1,cet2016-p030-r40-c1,0
cet4-w-361e3c712ce27f31fa8a,483,bark,[],word,headword,1,cet2016-p030-r42-c1,0
cet4-w-19ae388f207765152b52,484,barrel,[],word,headword,1,cet2016-p031-r04-c1,0
cet4-w-0e3512910d6695297b6b,485,barrier,[],word,headword,1,cet2016-p031-r06-c1,0
cet4-w-7ce1a2c3271991727b12,486,base,[],word,headword,1,cet2016-p031-r07-c1,0
cet4-w-6c14d7dfa1ee669ff8c6,487,baseball,[],word,headword,1,cet2016-p031-r08-c1,0
cet4-w-69d1b341013c14e32b8e,488,basement,[],word,headword,1,cet2016-p031-r09-c1,0
cet4-w-f1940bdf6870b57c14e1,489,basic,[],word,headword,1,cet2016-p031-r10-c1,0
cet4-w-369040694f7e892a9d9d,490,basically,[],word,listed_related,1,cet2016-p031-r10-c2,0
cet4-w-aaabef482cc6785b0541,491,basin,[],word,headword,1,cet2016-p031-r11-c1,0
cet4-w-491ab3e7b0a64ec5a20f,492,basis,[],word,headword,1,cet2016-p031-r12-c1,0
cet4-w-3a551ad6b326344e0901,493,basket,[],word,headword,1,cet2016-p031-r13-c1,0
cet4-w-512625827bf8eae69296,494,basketball,[],word,headword,1,cet2016-p031-r14-c1,0
cet4-w-4b3a2039ead1e852ec8b,495,bat,[],word,headword,1,cet2016-p031-r16-c1,0
cet4-w-f444e4035cc89e9fc34f,496,batch,[],word,headword,1,cet2016-p031-r17-c1,0
cet4-w-598fce4b55070c3535d7,497,bath,[],word,headword,1,cet2016-p031-r18-c1,0
cet4-w-a4dff886bd7f282251a3,498,bathe,[],word,headword,1,cet2016-p031-r19-c1,0
cet4-w-bf758c7727d4f3d581f5,499,bathroom,[],word,headword,1,cet2016-p031-r20-c1,0
cet4-w-8fca367c0407dcd43623,500,battalion,[],word,headword,1,cet2016-p031-r21-c1,0
cet4-w-e697f36632cc8f447a40,501,battery,[],word,headword,1,cet2016-p031-r23-c1,0
cet4-w-38fd09764fc89d90b821,502,battle,[],word,headword,1,cet2016-p031-r24-c1,0
cet4-w-c433d2ca5f79d3352dc5,503,bay,[],word,headword,1,cet2016-p031-r25-c1,0
cet4-w-af9e9f5e27c9efb68029,504,BBQ,[],word,headword,1,cet2016-p030-r37-c1,0
cet4-w-baa827dd6094913e2274,505,be,[],word,headword,1,cet2016-p031-r26-c1,0
cet4-w-7ac9c97493792c2cc6f9,506,beach,[],word,headword,1,cet2016-p031-r27-c1,0
cet4-w-798656dd6130eb4faa64,507,beam,[],word,headword,1,cet2016-p031-r30-c1,0
cet4-w-ffbd6e8c423a62a8da91,508,bean,[],word,headword,1,cet2016-p031-r31-c1,0
cet4-w-758d66e0330f655d2969,509,bear,[],word,headword,1,cet2016-p031-r32-c1,0
cet4-w-6999b387af92d6db847d,510,beard,[],word,headword,1,cet2016-p031-r33-c1,0
cet4-w-4dfd084c6de0495a2bde,511,bearing,[],word,headword,1,cet2016-p031-r34-c1,0
cet4-w-35786dff5bb8560e4a86,512,beast,[],word,headword,1,cet2016-p031-r35-c1,0
cet4-w-3e33b50bf860cf3894e2,513,beat,[],word,headword,1,cet2016-p031-r36-c1,0
cet4-w-48f1047695bc1d87c91f,514,beautiful,[],word,listed_related,1,cet2016-p031-r37-c2,0
cet4-w-97b9e972b14e3137d4b3,515,beautify,[],word,listed_related,1,cet2016-p031-r37-c3,0
cet4-w-31e882bc715978e5fc34,516,beauty,[],word,headword,1,cet2016-p031-r37-c1,0
cet4-w-37c75596bb63fe228e4a,517,because,[],word,headword,1,cet2016-p031-r38-c1,0
cet4-w-e64cc5a8798fc7049609,518,become,[],word,headword,1,cet2016-p031-r40-c1,0
cet4-w-63736d031290138c0f26,519,bed,[],word,headword,1,cet2016-p031-r41-c1,0
cet4-w-98e29c79a2bfdad7a335,520,bedding,[],word,listed_related,1,cet2016-p031-r41-c2,0
cet4-w-953b41b72da6c30e8cfe,521,bee,[],word,headword,1,cet2016-p031-r42-c1,0
cet4-w-9bef39743f024cbd2d4a,522,beef,[],word,headword,1,cet2016-p032-r01-c1,0
cet4-w-7e4b7c47dc0bcb9e3c24,523,beer,[],word,headword,1,cet2016-p032-r02-c1,0
cet4-w-37f6571c869ac377ffd5,524,before,[],word,headword,1,cet2016-p032-r04-c1,0
cet4-w-2bacbc602e7cc3631156,525,beforehand,[],word,headword,1,cet2016-p032-r05-c1,0
cet4-w-693e85d6526dd59d7cca,526,beg,[],word,headword,1,cet2016-p032-r06-c1,0
cet4-w-89ac04f7499d9aab3caa,527,beggar,[],word,listed_related,1,cet2016-p032-r06-c2,0
cet4-w-42401fd7fbf88108c7df,528,begin,[],word,headword,1,cet2016-p032-r07-c1,0
cet4-w-97fc225684c868ce0315,529,beginning,[],word,listed_related,1,cet2016-p032-r07-c2,0
cet4-w-60813c4a19052ce57074,530,behalf,[],word,headword,1,cet2016-p032-r08-c1,0
cet4-w-16435730d0a115cb0e1f,531,behave,[],word,headword,1,cet2016-p032-r09-c1,0
cet4-w-1ae75c1f030bded253cb,532,behavior,"[""behaviour""]",word,listed_related,1,cet2016-p032-r09-c2,0
