word_id,canonical_spelling,source_entry_id,entry_role,source_homograph_number,normalization_kind
cet4-w-87b8a75b9b3fb0149717,she,cet2016-p122-r19-c1,headword,,literal
cet4-w-f7b342212f0c661d942c,shed,cet2016-p122-r20-c1,headword,,literal
cet4-w-01da06ecad0cdeeb13d1,sheep,cet2016-p122-r21-c1,headword,,literal
cet4-w-21dad086e3efc5270842,sheer,cet2016-p122-r22-c1,headword,,literal
cet4-w-5b8ece635d8fdb795a09,sheet,cet2016-p122-r23-c1,headword,,literal
cet4-w-ad682a4b53a6a1b672d1,shelf,cet2016-p122-r24-c1,headword,,literal
cet4-w-c5a5b565aa168c23ab64,shell,cet2016-p122-r25-c1,headword,,literal
cet4-w-5b9f3f82cc8dc1f32b28,shelter,cet2016-p122-r26-c1,headword,,literal
cet4-w-fe3129a69d7979f87b12,shift,cet2016-p122-r29-c1,headword,,literal
cet4-w-689597fe1aaeba01ca8a,shine,cet2016-p122-r30-c1,headword,,literal
cet4-w-2e90dc9c1179e2a230ca,shiny,cet2016-p122-r30-c2,listed_related,,literal
cet4-w-cdf71459d10505e9bbdf,ship,cet2016-p122-r31-c1,headword,,literal
cet4-w-acc126bcf0120dcaaf3a,shipping,cet2016-p122-r31-c2,listed_related,,literal
cet4-w-63b954223a1bd29be735,shipment,cet2016-p122-r31-c3,listed_related,,literal
cet4-w-aceaf088431819ffe492,shirt,cet2016-p122-r33-c1,headword,,literal
cet4-w-834c950cf8ed32ed2661,shit,cet2016-p122-r34-c1,headword,,literal
cet4-w-d4859cd7fd486f01dce0,shiver,cet2016-p122-r35-c1,headword,,literal
cet4-w-339f3344b68cd7ef1065,shock,cet2016-p122-r36-c1,headword,,literal
cet4-w-828b26b582063da7a469,shoe,cet2016-p122-r37-c1,headword,,literal
cet4-w-4671046181ed0f72c77f,shoot,cet2016-p122-r38-c1,headword,,literal
cet4-w-7b87808b06a1154f3524,shop,cet2016-p122-r39-c1,headword,,literal
cet4-w-f9a4eb2d17e51e60f83d,shopping,cet2016-p122-r39-c2,listed_related,,literal
cet4-w-e3b188395bcbaf82a15d,shore,cet2016-p122-r40-c1,headword,,literal
cet4-w-9a322604446dea5ce795,short,cet2016-p122-r41-c1,headword,,literal
cet4-w-abd23150c4e453764bfb,shortage,cet2016-p122-r41-c2,listed_related,,literal
cet4-w-7361fd533ecd875cf6ca,shorts,cet2016-p122-r41-c3,listed_related,,literal
cet4-w-1e2c5b5b9e9c0fe7a1c1,shortcoming,cet2016-p122-r42-c1,headword,,literal
cet4-w-1c4560710df9a735f4e7,shortly,cet2016-p123-r02-c1,headword,,literal
cet4-w-2f4fc24309319a395a70,shot,cet2016-p123-r03-c1,headword,,literal
cet4-w-a3ab87f70f2ad65f09b2,should,cet2016-p123-r04-c1,headword,,literal
cet4-w-ffd761a83e3a2a1a1de9,shoulder,cet2016-p123-r05-c1,headword,,literal
cet4-w-66bcf1b5359812002dfd,shout,cet2016-p123-r06-c1,headword,,literal
cet4-w-9ad11b06b74ef2591df4,show,cet2016-p123-r08-c1,headword,,literal
cet4-w-0009711414fcf6385f8f,showy,cet2016-p123-r08-c2,listed_related,,literal
cet4-w-aff7b7bdbfc4af6ce7be,shower,cet2016-p123-r10-c1,headword,,literal
cet4-w-3863223549901a4793cf,shrimp,cet2016-p123-r13-c1,headword,,literal
cet4-w-98d857685cd4a8b99cf9,shrink,cet2016-p123-r14-c1,headword,,literal
cet4-w-8c42735f8be8c2e1ead8,shrug,cet2016-p123-r16-c1,headword,,literal
cet4-w-3560cdb5b02dba0a958d,shut,cet2016-p123-r17-c1,headword,,literal
cet4-w-a8ed0886e392c37f1bd1,shuttle,cet2016-p123-r18-c1,headword,,literal
cet4-w-f308385d81d2262e7622,shy,cet2016-p123-r19-c1,headword,,literal
cet4-w-7c0a582c8f2cb444f4a6,shyness,cet2016-p123-r19-c2,listed_related,,literal
cet4-w-c31a4acd8ccdf9afbda1,shyly,cet2016-p123-r19-c3,listed_related,,literal
cet4-w-e3251bf71e9b45b38b4e,sick,cet2016-p123-r20-c1,headword,,literal
cet4-w-24a0092dfab15966ed5e,sicken,cet2016-p123-r20-c2,listed_related,,literal
cet4-w-37f5f7c84fd16a30c7bf,side,cet2016-p123-r21-c1,headword,,literal
cet4-w-c4fa62e6a1fc382e76b6,sideways,cet2016-p123-r22-c1,headword,,literal
cet4-w-b72629f7a7dd450e3049,siege,cet2016-p123-r23-c1,headword,,literal
cet4-w-61022d5787fb7894d286,sigh,cet2016-p123-r24-c1,headword,,literal
cet4-w-36a841acbdab301781e5,sight,cet2016-p123-r25-c1,headword,,literal
cet4-w-a5f14349590d6d335a04,sightseeing,cet2016-p123-r26-c1,headword,,literal
cet4-w-bff7693ea76ce2443bf5,sign,cet2016-p123-r27-c1,headword,,literal
cet4-w-5e344cd7d7ee08f9e45f,signature,cet2016-p123-r27-c2,listed_related,,literal
cet4-w-f5707a7c8b5c676fac7f,signal,cet2016-p123-r28-c1,headword,,literal
cet4-w-0788dcf218eaf9cd5f73,significant,cet2016-p123-r29-c1,headword,,literal
cet4-w-ec4f1cd93b5fdacfd1c0,significance,cet2016-p123-r29-c2,listed_related,,literal
cet4-w-710ab917095dd4523ad3,silent,cet2016-p123-r31-c1,headword,,literal
cet4-w-c7daa7439bb7ceb6c90f,silence,cet2016-p123-r31-c2,listed_related,,literal
cet4-w-704e1092bc485feb9c25,silicon,cet2016-p123-r32-c1,headword,,literal
cet4-w-c33548384209bce7ef6b,silk,cet2016-p123-r33-c1,headword,,literal
cet4-w-ec9f2211f9b2b5dd7616,silky,cet2016-p123-r33-c2,listed_related,,literal
cet4-w-f3b1b0caacbee97030b5,silver,cet2016-p123-r34-c1,headword,,literal
cet4-w-97a2f446da3f7f358ad6,silvery,cet2016-p123-r34-c2,listed_related,,literal
cet4-w-4090f0a91f112464aab7,similar,cet2016-p123-r35-c1,headword,,literal
cet4-w-a68d07d60ce2df96a0fb,similarity,cet2016-p123-r35-c2,listed_related,,literal
cet4-w-12f0c3426ee23eec0a2c,simple,cet2016-p123-r36-c1,headword,,literal
cet4-w-a5c2bb0a879d9b1f5007,simplicity,cet2016-p123-r36-c2,listed_related,,literal
cet4-w-33c63df9f32496597234,simplify,cet2016-p123-r36-c3,listed_related,,literal
cet4-w-71d20682d14e29d8b1e9,simply,cet2016-p123-r36-c4,listed_related,,literal
cet4-w-9ed8740f50ecde7fa9b8,sin,cet2016-p123-r39-c1,headword,,literal
cet4-w-03ba7acf71408e228daf,since,cet2016-p123-r40-c1,headword,,literal
cet4-w-93b7077cab47d3beb0ff,sincere,cet2016-p123-r41-c1,headword,,literal
cet4-w-17ad267e1b78d9bebbce,sincerity,cet2016-p123-r41-c2,listed_related,,literal
cet4-w-1065bd5658fe01e2621c,sing,cet2016-p123-r42-c1,headword,,literal
cet4-w-1dbba2215c29003c1327,singer,cet2016-p123-r42-c2,listed_related,,literal
cet4-w-fe8b46d00b35951b4aad,single,cet2016-p124-r01-c1,headword,,literal
cet4-w-99d68659ae5cf83115e8,singular,cet2016-p124-r02-c1,headword,,literal
cet4-w-280555f313c1f2e777e6,singularity,cet2016-p124-r02-c2,listed_related,,literal
cet4-w-57dbb8a4c6d6d1203867,sink,cet2016-p124-r04-c1,headword,,literal
cet4-w-40aa88af2dc0254b4a55,sip,cet2016-p124-r05-c1,headword,,literal
cet4-w-8edff5ffe11c3644946e,sir,cet2016-p124-r06-c1,headword,,literal
cet4-w-6fd6dbdcd32701157c72,sister,cet2016-p124-r07-c1,headword,,literal
cet4-w-78f54aaa4521b3d1e3b2,sit,cet2016-p124-r08-c1,headword,,literal
cet4-w-b9798f7407880d66b604,sitting,cet2016-p124-r08-c2,listed_related,,literal
cet4-w-1a9b56df7973006744e0,site,cet2016-p124-r09-c1,headword,,literal
cet4-w-e094ab2af9702cf450c6,situation,cet2016-p124-r10-c1,headword,,literal
cet4-w-935f1157b848a1bbcf8d,situate,cet2016-p124-r11-c1,headword,,literal
cet4-w-57b2ae3c470657664b0b,six,cet2016-p124-r12-c1,headword,,literal
cet4-w-b83651010a268fd3e1d0,sixteen,cet2016-p124-r13-c1,headword,,literal
cet4-w-ed67fcd333d3e8326a49,sixty,cet2016-p124-r14-c1,headword,,literal
cet4-w-637dab26b2555a267a73,size,cet2016-p124-r15-c1,headword,,literal
cet4-w-517f9559e572aa9e52a9,sizable,cet2016-p124-r15-c2,listed_related,,literal
cet4-w-1973907aea92f7292356,skate,cet2016-p124-r16-c1,headword,,literal
cet4-w-e7ce0ecbbeea529183c9,skating,cet2016-p124-r16-c2,listed_related,,literal
cet4-w-5370d1d1fc20b556f272,skeleton,cet2016-p124-r17-c1,headword,,literal
cet4-w-5a6291a44e4e9f6bac69,sketch,cet2016-p124-r19-c1,headword,,literal
cet4-w-3f8b873850219e6d66b1,sketchy,cet2016-p124-r19-c2,listed_related,,literal
cet4-w-8b018ee84af131693342,ski,cet2016-p124-r20-c1,headword,,literal
cet4-w-5cc2b7567ca4bf0e1083,skiing,cet2016-p124-r20-c2,listed_related,,literal
cet4-w-d0716f131e5322a72a6f,skill,cet2016-p124-r21-c1,headword,,literal
cet4-w-2dd8cc6643c38965d4e2,skilful,cet2016-p124-r21-c2,listed_related,,orthographic
cet4-w-27b805687af9c64601b2,skilled,cet2016-p124-r21-c3,listed_related,,literal
cet4-w-9b7f71ea36c07827be16,skin,cet2016-p124-r23-c1,headword,,literal
cet4-w-0940f904e1bc831ae9c6,skinny,cet2016-p124-r23-c2,listed_related,,literal
cet4-w-0ced0bde8cfa01feb405,skip,cet2016-p124-r24-c1,headword,,literal
cet4-w-2ea4527f68b8dcf56faf,skirt,cet2016-p124-r25-c1,headword,,literal
cet4-w-3e826a28f35223a53149,sky,cet2016-p124-r27-c1,headword,,literal
cet4-w-b8a16bdff2cc75575ee3,skyline,cet2016-p124-r28-c1,headword,,literal
cet4-w-1c228036b319b14810f7,skyscraper,cet2016-p124-r29-c1,headword,,literal
cet4-w-ca718e02b5d2471bad59,slap,cet2016-p124-r32-c1,headword,,literal
cet4-w-91f2c8ee1e5adc921216,slave,cet2016-p124-r35-c1,headword,,literal
cet4-w-39ff15bf31c2ba187c40,slavery,cet2016-p124-r35-c2,listed_related,,literal
cet4-w-b6f3edf5111df79509ce,sleep,cet2016-p124-r36-c1,headword,,literal
cet4-w-9c5cc66700e57d5df0b0,sleepy,cet2016-p124-r36-c2,listed_related,,literal
cet4-w-7a761164b9e521aa3434,sleepiness,cet2016-p124-r36-c3,listed_related,,literal
cet4-w-0f9c99b07da6ab3e7807,sleeve,cet2016-p124-r37-c1,headword,,literal
cet4-w-1d4cb07f303c8ea178c2,slender,cet2016-p124-r38-c1,headword,,literal
cet4-w-6d20308e48e7490ebf76,slice,cet2016-p124-r39-c1,headword,,literal
cet4-w-329aa4b46d6cf0d1ee06,slide,cet2016-p124-r40-c1,headword,,literal
cet4-w-7635ec51c7b4a7aef408,slight,cet2016-p124-r41-c1,headword,,literal
cet4-w-e91529f915ca881cda84,slightly,cet2016-p124-r41-c2,listed_related,,literal
cet4-w-167381588e253bd20f04,slim,cet2016-p124-r42-c1,headword,,literal
cet4-w-75e317b844e9f5cd6fd8,slip,cet2016-p125-r01-c1,headword,,literal
cet4-w-f4d7f71b4f2a7c13007f,slippery,cet2016-p125-r01-c2,listed_related,,literal
cet4-w-159f1f28db3f7993706a,slipper,cet2016-p125-r01-c3,listed_related,,literal
cet4-w-d3afae7dfa843d5889a4,slogan,cet2016-p125-r02-c1,headword,,literal
cet4-w-7f808fc03e7c9938c429,slope,cet2016-p125-r03-c1,headword,,literal
cet4-w-4d6e50a10a3ab55a74f0,slow,cet2016-p125-r05-c1,headword,,literal
cet4-w-516c782531894029cbd6,small,cet2016-p125-r08-c1,headword,,literal
cet4-w-7a12eb962a8edd2a18a3,smart,cet2016-p125-r09-c1,headword,,literal
cet4-w-6df672109dc7592f2305,smartphone,cet2016-p125-r10-c1,headword,,literal
cet4-w-0049fa893146893f1fb9,smash,cet2016-p125-r11-c1,headword,,literal
cet4-w-af9789ec1edea6592801,smell,cet2016-p125-r12-c1,headword,,literal
cet4-w-afd9d029785c4bdfe85c,smelly,cet2016-p125-r12-c2,listed_related,,literal
cet4-w-a13a6a4d58d1813da67a,smile,cet2016-p125-r13-c1,headword,,literal
cet4-w-c28bc5425fd5439e85e0,smog,cet2016-p125-r14-c1,headword,,literal
cet4-w-10a1a17fbe30e118c616,smoggy,cet2016-p125-r14-c2,listed_related,,literal
cet4-w-3ada8684ce56ee77ad98,smoke,cet2016-p125-r15-c1,headword,,literal
cet4-w-4c79495df77ef6b8b0be,smoky,cet2016-p125-r15-c2,listed_related,,literal
cet4-w-d48d777c3ce4b3557d10,smooth,cet2016-p125-r16-c1,headword,,literal
cet4-w-70a2a64da95979918af5,snack,cet2016-p125-r18-c1,headword,,literal
cet4-w-a723eec938ad4b74298d,snake,cet2016-p125-r20-c1,headword,,literal
cet4-w-b4afe454a9351fe0813e,snow,cet2016-p125-r26-c1,headword,,literal
cet4-w-daf49754f07d08b74924,snowy,cet2016-p125-r26-c2,listed_related,,literal
cet4-w-5731157bcd08ccff4cd7,so,cet2016-p125-r27-c1,headword,,literal
cet4-w-0fabf5d7d57650af02ba,soak,cet2016-p125-r28-c1,headword,,literal
cet4-w-f53bf34941b5ee0e404c,soap,cet2016-p125-r29-c1,headword,,literal
cet4-w-72814ca22c9c05bff401,soar,cet2016-p125-r30-c1,headword,,literal
cet4-w-2ec58147e91afa8ceec7,so-called,cet2016-p125-r33-c1,headword,,literal
cet4-w-19dcc48c003caa0d0d6b,soccer,cet2016-p125-r34-c1,headword,,literal
cet4-w-f625d81c0668fe439f32,society,cet2016-p125-r35-c1,headword,,literal
cet4-w-457322caac94c6580a12,social,cet2016-p125-r35-c2,listed_related,,literal
cet4-w-65d9f9aac6375c0cdf82,socialize,cet2016-p125-r35-c3,listed_related,,orthographic
cet4-w-f21e79c24d7f5dfc5271,sociable,cet2016-p125-r35-c4,listed_related,,literal
cet4-w-8f0523e4d2230bc60938,socialism,cet2016-p125-r36-c1,headword,,literal
cet4-w-47bdb55e746d216f56df,socialist,cet2016-p125-r36-c2,listed_related,,literal
cet4-w-5ba8068ec444bc95277f,sociology,cet2016-p125-r37-c1,headword,,literal
cet4-w-61b17b70d693e7b4886d,sociologist,cet2016-p125-r37-c2,listed_related,,literal
cet4-w-0239a11c2bc23353243c,sock,cet2016-p125-r38-c1,headword,,literal
cet4-w-b529da7b5b304c0f683b,soda,cet2016-p125-r40-c1,headword,,literal
cet4-w-cc68d77ed0b28715f5fc,sofa,cet2016-p125-r42-c1,headword,,literal
cet4-w-9234f5c418cd9b7748a1,soft,cet2016-p126-r01-c1,headword,,literal
cet4-w-57bc49599305d36eed08,soften,cet2016-p126-r01-c2,listed_related,,literal
cet4-w-ca5a65ff8b053b522192,software,cet2016-p126-r02-c1,headword,,literal
cet4-w-0913e2d119f36c9f1b31,soil,cet2016-p126-r03-c1,headword,,literal
cet4-w-4c58e4c02bbb709f347f,solar,cet2016-p126-r04-c1,headword,,literal
cet4-w-3a69b64f55147ee77cc4,soldier,cet2016-p126-r05-c1,headword,,literal
cet4-w-15466c034f83791d4501,sole,cet2016-p126-r06-c1,headword,,literal
cet4-w-94a6e2986515a00b686b,solely,cet2016-p126-r06-c2,listed_related,,literal
cet4-w-c3c2f5fe3613bbcf7831,solemn,cet2016-p126-r07-c1,headword,,literal
cet4-w-4e2b134dedf0e5b32e98,solemnity,cet2016-p126-r07-c2,listed_related,,literal
cet4-w-ab36fcd61cf1861bd2d3,solid,cet2016-p126-r09-c1,headword,,literal
cet4-w-88b214e62497ac627df7,solidity,cet2016-p126-r09-c2,listed_related,,literal
cet4-w-ef05177cce94f8e32134,solidify,cet2016-p126-r09-c3,listed_related,,literal
cet4-w-08d95a5bbfcf1f969e6f,solve,cet2016-p126-r13-c1,headword,,literal
cet4-w-454d4a6bbce2e218eca6,solution,cet2016-p126-r13-c2,listed_related,,literal
cet4-w-054818b710de816bdb15,solvent,cet2016-p126-r13-c3,listed_related,,literal
cet4-w-18357aae2ac0a5503f10,soluble,cet2016-p126-r13-c4,listed_related,,literal
cet4-w-1a895fd4899803961d9e,some,cet2016-p126-r14-c1,headword,,literal
cet4-w-f0b206921b463ab3ee8d,somebody,cet2016-p126-r15-c1,headword,,literal
cet4-w-62aa52922db0204b6ec3,somehow,cet2016-p126-r16-c1,headword,,literal
cet4-w-55f002d24b8298de52fb,someone,cet2016-p126-r17-c1,headword,,literal
cet4-w-7ea56b2bbd0723890124,something,cet2016-p126-r18-c1,headword,,literal
cet4-w-6f15ddbf57168f0c4697,sometime,cet2016-p126-r19-c1,headword,,literal
cet4-w-b3d3bb3c5c896a79ae3a,sometimes,cet2016-p126-r20-c1,headword,,literal
cet4-w-54aa7df06bb0911fef5a,somewhat,cet2016-p126-r21-c1,headword,,literal
cet4-w-5068a91dc4e9e65eedbc,somewhere,cet2016-p126-r22-c1,headword,,literal
cet4-w-af2e97f016a4932eee31,son,cet2016-p126-r23-c1,headword,,literal
cet4-w-c9678ea814f813cc4830,song,cet2016-p126-r24-c1,headword,,literal
cet4-w-83874f2ca243737f80a2,soon,cet2016-p126-r25-c1,headword,,literal
cet4-w-e929e3440d06630730f7,sophisticated,cet2016-p126-r27-c1,headword,,literal
cet4-w-19b44023dad7152dd66a,sophistication,cet2016-p126-r27-c2,listed_related,,literal
cet4-w-26446cd234e6200765a8,sore,cet2016-p126-r28-c1,headword,,literal
cet4-w-95dd20e4fdf888a22ce7,sorrow,cet2016-p126-r29-c1,headword,,literal
cet4-w-0856caae8e05687653ea,sorrowful,cet2016-p126-r29-c2,listed_related,,literal
cet4-w-180e1cb256dbd0233336,sorry,cet2016-p126-r30-c1,headword,,literal
cet4-w-e33f4ded69e75611cb66,sort,cet2016-p126-r31-c1,headword,,literal
cet4-w-72a23ed24b69c862ae78,soul,cet2016-p126-r32-c1,headword,,literal
cet4-w-28f29a144215268374fb,sound,cet2016-p126-r33-c1,headword,1,literal
cet4-w-28f29a144215268374fb,sound,cet2016-p126-r34-c1,headword,2,literal
cet4-w-eb8ae719bccd7b2d50f0,soup,cet2016-p126-r35-c1,headword,,literal
cet4-w-515ad7410a1f9937d3dc,sour,cet2016-p126-r36-c1,headword,,literal
cet4-w-bd20b316ae515f3107dc,source,cet2016-p126-r37-c1,headword,,literal
cet4-w-d440e34da9dc925b2264,south,cet2016-p126-r38-c1,headword,,literal
cet4-w-9b21df8b3af5dfe653d9,southern,cet2016-p126-r38-c2,listed_related,,literal
cet4-w-3e50a7ee12ce92f13342,southeast,cet2016-p126-r39-c1,headword,,literal
cet4-w-32eccbafd2d0e35f159a,southeastern,cet2016-p126-r39-c2,listed_related,,literal
cet4-w-b92974818f516f89245d,southwest,cet2016-p126-r40-c1,headword,,literal
cet4-w-3952cc12d9c881132b51,southwestern,cet2016-p126-r40-c2,listed_related,,literal
cet4-w-679fc76f9b28b0d55976,souvenir,cet2016-p126-r41-c1,headword,,literal
cet4-w-fef6c9b9255474047954,sow,cet2016-p127-r01-c1,headword,,literal
cet4-w-d209e90c6d0b50e80093,space,cet2016-p127-r02-c1,headword,,literal
cet4-w-0bcb08ada028d8a10196,spacious,cet2016-p127-r02-c2,listed_related,,literal
cet4-w-7d899729cc48c6286afe,spatial,cet2016-p127-r02-c3,listed_related,,literal
cet4-w-7ef3a89cee89757f9036,spaceship,cet2016-p127-r03-c1,headword,,distinct_lexemes
cet4-w-eea73ea721fabe17a6bd,spacecraft,cet2016-p127-r03-c1,headword,,distinct_lexemes
cet4-w-5c91f83386dda58c6f1f,spade,cet2016-p127-r04-c1,headword,,literal
cet4-w-a86c6008d1eb114814de,span,cet2016-p127-r06-c1,headword,,literal
cet4-w-a83a370461c5fe7110c4,spare,cet2016-p127-r07-c1,headword,,literal
cet4-w-e6eeceea29ec4fea6de8,sparingly,cet2016-p127-r07-c2,listed_related,,literal
cet4-w-e3169bbbc68ea1943f08,spark,cet2016-p127-r08-c1,headword,,literal
cet4-w-1ae99ef58576ee55bdea,sparkle,cet2016-p127-r09-c1,headword,,literal
cet4-w-18c6f550367e535ec9d3,speak,cet2016-p127-r10-c1,headword,,literal
cet4-w-9d227ef5abb8f5727be8,speaker,cet2016-p127-r10-c2,listed_related,,literal
cet4-w-deacc6196c039957c21d,special,cet2016-p127-r12-c1,headword,,literal
cet4-w-e9bd927d3c77baa654f5,specialize,cet2016-p127-r12-c2,listed_related,,orthographic
cet4-w-6e33bbead2483c2c2a0e,specialization,cet2016-p127-r12-c3,listed_related,,orthographic
cet4-w-a463255463c8264e9adc,specialist,cet2016-p127-r12-c4,listed_related,,literal
cet4-w-dc03e85ce3d4400ad848,species,cet2016-p127-r14-c1,headword,,literal
cet4-w-9bead37d826146267563,specific,cet2016-p127-r15-c1,headword,,literal
cet4-w-03aced3bed5d984e1390,specifically,cet2016-p127-r15-c2,listed_related,,literal
cet4-w-ecde297b6f1b1b2cebd7,specify,cet2016-p127-r16-c1,headword,,literal
cet4-w-5c0505d7c103765f88e1,specification,cet2016-p127-r16-c2,listed_related,,literal
cet4-w-ca8e6bb1aa532b11df93,specimen,cet2016-p127-r17-c1,headword,,literal
cet4-w-a23ff6cc51ee61388f89,speculate,cet2016-p127-r21-c1,headword,,literal
cet4-w-f5e7d2248c95db99aee3,speculation,cet2016-p127-r21-c2,listed_related,,literal
cet4-w-31e24ced8956cfe8917b,speculative,cet2016-p127-r21-c3,listed_related,,literal
cet4-w-e0ef950b0ed480d5a1c2,speech,cet2016-p127-r22-c1,headword,,literal
cet4-w-44d1778f49ca167bd6a4,speechless,cet2016-p127-r22-c2,listed_related,,literal
cet4-w-c898720b2f4ec25268d4,speed,cet2016-p127-r23-c1,headword,,literal
cet4-w-e9d86662ba8fa94aa228,speedy,cet2016-p127-r23-c2,listed_related,,literal
cet4-w-315bfab2a365e3499853,speeding,cet2016-p127-r23-c3,listed_related,,literal
cet4-w-782545c2726e257c77b8,spell,cet2016-p127-r24-c1,headword,,literal
cet4-w-3781d579d7ca26c86353,spelling,cet2016-p127-r24-c2,listed_related,,literal
cet4-w-b83d6eca1e7f3a9f6eb3,spend,cet2016-p127-r25-c1,headword,,literal
cet4-w-7be262e604b319fe2979,spending,cet2016-p127-r25-c2,listed_related,,literal
cet4-w-a265420f8cde596d3c5f,sphere,cet2016-p127-r26-c1,headword,,literal
cet4-w-b9a3d321a21943ca8bad,spherical,cet2016-p127-r26-c2,listed_related,,literal
cet4-w-de7a7af024828ee71d8c,spill,cet2016-p127-r29-c1,headword,,literal
cet4-w-39597abccab1b17c453f,spin,cet2016-p127-r30-c1,headword,,literal
cet4-w-fa695d0d9539a1735819,spirit,cet2016-p127-r33-c1,headword,,literal
cet4-w-31c1c086a171a520077a,spiritual,cet2016-p127-r33-c2,listed_related,,literal
cet4-w-55ce9f87c7fda1ed5166,spit,cet2016-p127-r34-c1,headword,,literal
cet4-w-810a2bb5e07f71d02af0,spite,cet2016-p127-r35-c1,headword,,literal
cet4-w-0ae0ee413447008bb168,splash,cet2016-p127-r36-c1,headword,,literal
cet4-w-10a8278779e9b76167c9,splendid,cet2016-p127-r37-c1,headword,,literal
cet4-w-d20e8e12bbb558de335a,splendor,cet2016-p127-r37-c2,listed_related,,orthographic
cet4-w-58ca2aa88936f74419c7,split,cet2016-p127-r38-c1,headword,,literal
cet4-w-1198a27735ece4c8bbe4,spoil,cet2016-p127-r39-c1,headword,,literal
cet4-w-65636cf48b63e881d913,spokesman,cet2016-p127-r40-c1,headword,,distinct_lexemes
cet4-w-2f0cc2ac715d64c7e690,spokeswoman,cet2016-p127-r40-c1,headword,,distinct_lexemes
cet4-w-b36be6aec3faff5888eb,spokesperson,cet2016-p127-r40-c2,listed_related,,literal
cet4-w-0820bd88d5a47071e79a,sponsor,cet2016-p127-r42-c1,headword,,literal
cet4-w-cab48bb93e5ea4bcb6bf,sponsorship,cet2016-p127-r42-c2,listed_related,,literal
cet4-w-68a1c7b29dced4565995,spontaneous,cet2016-p128-r01-c1,headword,,literal
cet4-w-88ea1582e41ee837dfc8,spontaneity,cet2016-p128-r01-c2,listed_related,,literal
cet4-w-d1efc6c27a25fbf356ea,spoon,cet2016-p128-r02-c1,headword,,literal
cet4-w-0c7ee6f6ed20d80f644c,spoonful,cet2016-p128-r02-c2,listed_related,,literal
cet4-w-7a2b5e23a00ff0b97a91,sport,cet2016-p128-r03-c1,headword,,literal
cet4-w-14aa23e3c1fe5d9adcb3,sportsman,cet2016-p128-r04-c1,headword,,distinct_lexemes
cet4-w-2efeba3708cb1674913c,sportswoman,cet2016-p128-r04-c1,headword,,distinct_lexemes
cet4-w-febbfa21814890283139,spot,cet2016-p128-r05-c1,headword,,literal
cet4-w-ca308a1afdbf25ac83d9,spouse,cet2016-p128-r07-c1,headword,,literal
cet4-w-05afe7805f0bc60a3159,spray,cet2016-p128-r09-c1,headword,,literal
cet4-w-3ab82f8a984c2c43e9fc,spread,cet2016-p128-r10-c1,headword,,literal
cet4-w-250b83feeb248a83bb5b,spring,cet2016-p128-r11-c1,headword,,literal
cet4-w-914b91232a0f239390a5,spur,cet2016-p128-r13-c1,headword,,literal
cet4-w-4e521d48729402742fe2,spy,cet2016-p128-r14-c1,headword,,literal
cet4-w-8da5ef325e70fad0e6be,square,cet2016-p128-r16-c1,headword,,literal
cet4-w-196c730b8240138ae47d,squeeze,cet2016-p128-r17-c1,headword,,literal
cet4-w-57070fbcedf07b7e7335,stable,cet2016-p128-r19-c1,headword,,literal
cet4-w-c88f0f734c0407c5d610,stability,cet2016-p128-r19-c2,listed_related,,literal
cet4-w-2a9e0e44207056712706,stabilize,cet2016-p128-r19-c3,listed_related,,orthographic
cet4-w-fc5d1ae272b407e51f5f,stack,cet2016-p128-r20-c1,headword,,literal
cet4-w-a85c4d942c6244566574,stadium,cet2016-p128-r21-c1,headword,,literal
cet4-w-e58f168daeb13e85b748,staff,cet2016-p128-r22-c1,headword,,literal
cet4-w-216e4d7c8b01d34316f7,stage,cet2016-p128-r23-c1,headword,,literal
cet4-w-59bad27bcfefdb8444ac,stain,cet2016-p128-r26-c1,headword,,literal
cet4-w-e900b56eb476b4cd7d0b,stainless,cet2016-p128-r26-c2,listed_related,,literal
cet4-w-4c8874ed8ccf90cc7e9f,stair,cet2016-p128-r27-c1,headword,,literal
cet4-w-146a943be65c5dd68de8,staircase,cet2016-p128-r28-c1,headword,,literal
cet4-w-381c6fd5737e572368e4,stake,cet2016-p128-r29-c1,headword,,literal
cet4-w-4df91ea868f9a4faa53e,stale,cet2016-p128-r30-c1,headword,,literal
cet4-w-9c8150feffbd277f729c,stamp,cet2016-p128-r34-c1,headword,1,literal
cet4-w-9c8150feffbd277f729c,stamp,cet2016-p128-r35-c1,headword,2,literal
cet4-w-804d6fc3c5fea9e358ac,stand,cet2016-p128-r37-c1,headword,,literal
cet4-w-9d416f7ee6e7604a16f5,standard,cet2016-p128-r38-c1,headword,,literal
cet4-w-866d9adeb9af9bb777d5,standardize,cet2016-p128-r38-c2,listed_related,,orthographic
cet4-w-1b5bc8137aaf8024ea8c,standardization,cet2016-p128-r38-c3,listed_related,,orthographic
cet4-w-7c8efaaa9e107dd38912,standpoint,cet2016-p128-r40-c1,headword,,literal
cet4-w-c687cd696045ea943aab,staple,cet2016-p128-r41-c1,headword,1,literal
cet4-w-32dca47a1f1f3d8e5752,star,cet2016-p129-r01-c1,headword,,literal
cet4-w-2a3c70d6c83db7f93a20,starry,cet2016-p129-r01-c2,listed_related,,literal
cet4-w-0fc3c24d79b69d3108b5,stare,cet2016-p129-r02-c1,headword,,literal
cet4-w-6899cbfb3b8589a18366,start,cet2016-p129-r04-c1,headword,,literal
