source_entry_id,source_id,pdf_page,printed_page,row,column,x,baseline_y,raw_text,normalized_text,homograph_number,entry_role,head_entry_id,head_text,head_is_cet6,level_basis
cet2016-p130-r34-c2,neea-cet-syllabus-2016,130,125,34,2,168.647,201.18,striking,striking,,listed_related,cet2016-p130-r34-c1,strike,false,inherited_from_head_row
cet2016-p130-r35-c1,neea-cet-syllabus-2016,130,125,35,1,81.218,187.01,string,string,,headword,cet2016-p130-r35-c1,string,false,printed_head_star
cet2016-p130-r36-c1,neea-cet-syllabus-2016,130,125,36,1,81.218,172.84,strip,strip,,headword,cet2016-p130-r36-c1,strip,false,printed_head_star
cet2016-p130-r37-c1,neea-cet-syllabus-2016,130,125,37,1,81.218,158.67,stripe,stripe,,headword,cet2016-p130-r37-c1,stripe,false,printed_head_star
cet2016-p130-r38-c1,neea-cet-syllabus-2016,130,125,38,1,81.218,144.5,strive,strive,,headword,cet2016-p130-r38-c1,strive,false,printed_head_star
cet2016-p130-r39-c1,neea-cet-syllabus-2016,130,125,39,1,81.218,130.33,stroke１,stroke,1,headword,cet2016-p130-r39-c1,stroke,false,printed_head_star
cet2016-p130-r40-c1,neea-cet-syllabus-2016,130,125,40,1,81.218,116.16,stroke２,stroke,2,headword,cet2016-p130-r40-c1,stroke,false,printed_head_star
cet2016-p130-r41-c1,neea-cet-syllabus-2016,130,125,41,1,69.865,101.99,★stroll,stroll,,headword,cet2016-p130-r41-c1,stroll,true,printed_head_star
cet2016-p130-r42-c1,neea-cet-syllabus-2016,130,125,42,1,81.218,87.82,strong,strong,,headword,cet2016-p130-r42-c1,strong,false,printed_head_star
cet2016-p130-r42-c2,neea-cet-syllabus-2016,130,125,42,2,168.647,87.82,strength,strength,,listed_related,cet2016-p130-r42-c1,strong,false,inherited_from_head_row
cet2016-p130-r42-c3,neea-cet-syllabus-2016,130,125,42,3,250.835,87.82,strengthen,strengthen,,listed_related,cet2016-p130-r42-c1,strong,false,inherited_from_head_row
cet2016-p131-r01-c1,neea-cet-syllabus-2016,131,126,1,1,80.979,668.79,structure,structure,,headword,cet2016-p131-r01-c1,structure,false,printed_head_star
cet2016-p131-r01-c2,neea-cet-syllabus-2016,131,126,1,2,168.408,668.79,structural,structural,,listed_related,cet2016-p131-r01-c1,structure,false,inherited_from_head_row
cet2016-p131-r02-c1,neea-cet-syllabus-2016,131,126,2,1,80.979,654.62,struggle,struggle,,headword,cet2016-p131-r02-c1,struggle,false,printed_head_star
cet2016-p131-r03-c1,neea-cet-syllabus-2016,131,126,3,1,69.626,640.45,★stubborn,stubborn,,headword,cet2016-p131-r03-c1,stubborn,true,printed_head_star
cet2016-p131-r04-c1,neea-cet-syllabus-2016,131,126,4,1,80.979,626.28,student,student,,headword,cet2016-p131-r04-c1,student,false,printed_head_star
cet2016-p131-r05-c1,neea-cet-syllabus-2016,131,126,5,1,80.979,612.11,studio,studio,,headword,cet2016-p131-r05-c1,studio,false,printed_head_star
cet2016-p131-r06-c1,neea-cet-syllabus-2016,131,126,6,1,80.979,597.94,study,study,,headword,cet2016-p131-r06-c1,study,false,printed_head_star
cet2016-p131-r07-c1,neea-cet-syllabus-2016,131,126,7,1,80.979,583.77,stuff,stuff,,headword,cet2016-p131-r07-c1,stuff,false,printed_head_star
cet2016-p131-r07-c2,neea-cet-syllabus-2016,131,126,7,2,168.408,583.77,stuffy,stuffy,,listed_related,cet2016-p131-r07-c1,stuff,false,inherited_from_head_row
cet2016-p131-r07-c3,neea-cet-syllabus-2016,131,126,7,3,250.596,583.77,stuffing,stuffing,,listed_related,cet2016-p131-r07-c1,stuff,false,inherited_from_head_row
cet2016-p131-r08-c1,neea-cet-syllabus-2016,131,126,8,1,69.626,569.6,★stumble,stumble,,headword,cet2016-p131-r08-c1,stumble,true,printed_head_star
cet2016-p131-r09-c1,neea-cet-syllabus-2016,131,126,9,1,69.626,555.43,★stump,stump,,headword,cet2016-p131-r09-c1,stump,true,printed_head_star
cet2016-p131-r10-c1,neea-cet-syllabus-2016,131,126,10,1,69.626,541.26,★stun,stun,,headword,cet2016-p131-r10-c1,stun,true,printed_head_star
cet2016-p131-r10-c2,neea-cet-syllabus-2016,131,126,10,2,168.408,541.26,stunning,stunning,,listed_related,cet2016-p131-r10-c1,stun,true,inherited_from_head_row
cet2016-p131-r11-c1,neea-cet-syllabus-2016,131,126,11,1,80.979,527.09,stupid,stupid,,headword,cet2016-p131-r11-c1,stupid,false,printed_head_star
cet2016-p131-r11-c2,neea-cet-syllabus-2016,131,126,11,2,168.408,527.09,stupidity,stupidity,,listed_related,cet2016-p131-r11-c1,stupid,false,inherited_from_head_row
cet2016-p131-r12-c1,neea-cet-syllabus-2016,131,126,12,1,69.626,512.92,★sturdy,sturdy,,headword,cet2016-p131-r12-c1,sturdy,true,printed_head_star
cet2016-p131-r13-c1,neea-cet-syllabus-2016,131,126,13,1,80.979,498.75,style,style,,headword,cet2016-p131-r13-c1,style,false,printed_head_star
cet2016-p131-r13-c2,neea-cet-syllabus-2016,131,126,13,2,168.408,498.75,stylish,stylish,,listed_related,cet2016-p131-r13-c1,style,false,inherited_from_head_row
cet2016-p131-r14-c1,neea-cet-syllabus-2016,131,126,14,1,80.979,484.58,subject１,subject,1,headword,cet2016-p131-r14-c1,subject,false,printed_head_star
cet2016-p131-r15-c1,neea-cet-syllabus-2016,131,126,15,1,80.979,470.41,subject２,subject,2,headword,cet2016-p131-r15-c1,subject,false,printed_head_star
cet2016-p131-r16-c1,neea-cet-syllabus-2016,131,126,16,1,80.979,456.24,subjective,subjective,,headword,cet2016-p131-r16-c1,subjective,false,printed_head_star
cet2016-p131-r17-c1,neea-cet-syllabus-2016,131,126,17,1,69.626,442.07,★submarine,submarine,,headword,cet2016-p131-r17-c1,submarine,true,printed_head_star
cet2016-p131-r18-c1,neea-cet-syllabus-2016,131,126,18,1,69.626,427.9,★submerge,submerge,,headword,cet2016-p131-r18-c1,submerge,true,printed_head_star
cet2016-p131-r19-c1,neea-cet-syllabus-2016,131,126,19,1,80.979,413.73,submit,submit,,headword,cet2016-p131-r19-c1,submit,false,printed_head_star
cet2016-p131-r19-c2,neea-cet-syllabus-2016,131,126,19,2,168.408,413.73,submission,submission,,listed_related,cet2016-p131-r19-c1,submit,false,inherited_from_head_row
cet2016-p131-r19-c3,neea-cet-syllabus-2016,131,126,19,3,250.597,413.73,submissive,submissive,,listed_related,cet2016-p131-r19-c1,submit,false,inherited_from_head_row
cet2016-p131-r20-c1,neea-cet-syllabus-2016,131,126,20,1,69.626,399.56,★subordinate,subordinate,,headword,cet2016-p131-r20-c1,subordinate,true,printed_head_star
cet2016-p131-r20-c2,neea-cet-syllabus-2016,131,126,20,2,168.408,399.56,subordination,subordination,,listed_related,cet2016-p131-r20-c1,subordinate,true,inherited_from_head_row
cet2016-p131-r21-c1,neea-cet-syllabus-2016,131,126,21,1,69.626,385.39,★subscribe,subscribe,,headword,cet2016-p131-r21-c1,subscribe,true,printed_head_star
cet2016-p131-r21-c2,neea-cet-syllabus-2016,131,126,21,2,168.408,385.39,subscription,subscription,,listed_related,cet2016-p131-r21-c1,subscribe,true,inherited_from_head_row
cet2016-p131-r21-c3,neea-cet-syllabus-2016,131,126,21,3,250.597,385.39,subscriber,subscriber,,listed_related,cet2016-p131-r21-c1,subscribe,true,inherited_from_head_row
cet2016-p131-r22-c1,neea-cet-syllabus-2016,131,126,22,1,80.979,371.22,subsequent,subsequent,,headword,cet2016-p131-r22-c1,subsequent,false,printed_head_star
cet2016-p131-r23-c1,neea-cet-syllabus-2016,131,126,23,1,69.626,357.05,★subsidy,subsidy,,headword,cet2016-p131-r23-c1,subsidy,true,printed_head_star
cet2016-p131-r23-c2,neea-cet-syllabus-2016,131,126,23,2,168.408,357.05,subsidize/Ｇise,subsidize/-ise,,listed_related,cet2016-p131-r23-c1,subsidy,true,inherited_from_head_row
cet2016-p131-r24-c1,neea-cet-syllabus-2016,131,126,24,1,69.626,342.88,★subsistence,subsistence,,headword,cet2016-p131-r24-c1,subsistence,true,printed_head_star
cet2016-p131-r25-c1,neea-cet-syllabus-2016,131,126,25,1,80.979,328.71,substance,substance,,headword,cet2016-p131-r25-c1,substance,false,printed_head_star
cet2016-p131-r25-c2,neea-cet-syllabus-2016,131,126,25,2,168.408,328.71,substantial,substantial,,listed_related,cet2016-p131-r25-c1,substance,false,inherited_from_head_row
cet2016-p131-r26-c1,neea-cet-syllabus-2016,131,126,26,1,80.979,314.54,substitute,substitute,,headword,cet2016-p131-r26-c1,substitute,false,printed_head_star
cet2016-p131-r26-c2,neea-cet-syllabus-2016,131,126,26,2,168.408,314.54,substitution,substitution,,listed_related,cet2016-p131-r26-c1,substitute,false,inherited_from_head_row
cet2016-p131-r27-c1,neea-cet-syllabus-2016,131,126,27,1,69.626,300.37,★subtle,subtle,,headword,cet2016-p131-r27-c1,subtle,true,printed_head_star
cet2016-p131-r27-c2,neea-cet-syllabus-2016,131,126,27,2,168.408,300.37,subtlety,subtlety,,listed_related,cet2016-p131-r27-c1,subtle,true,inherited_from_head_row
cet2016-p131-r28-c1,neea-cet-syllabus-2016,131,126,28,1,80.979,286.2,subtract,subtract,,headword,cet2016-p131-r28-c1,subtract,false,printed_head_star
cet2016-p131-r28-c2,neea-cet-syllabus-2016,131,126,28,2,168.408,286.2,subtraction,subtraction,,listed_related,cet2016-p131-r28-c1,subtract,false,inherited_from_head_row
cet2016-p131-r29-c1,neea-cet-syllabus-2016,131,126,29,1,80.979,272.03,suburb,suburb,,headword,cet2016-p131-r29-c1,suburb,false,printed_head_star
cet2016-p131-r29-c2,neea-cet-syllabus-2016,131,126,29,2,168.408,272.03,suburban,suburban,,listed_related,cet2016-p131-r29-c1,suburb,false,inherited_from_head_row
cet2016-p131-r30-c1,neea-cet-syllabus-2016,131,126,30,1,80.979,257.86,subway,subway,,headword,cet2016-p131-r30-c1,subway,false,printed_head_star
cet2016-p131-r31-c1,neea-cet-syllabus-2016,131,126,31,1,80.979,243.69,succeed,succeed,,headword,cet2016-p131-r31-c1,succeed,false,printed_head_star
cet2016-p131-r31-c2,neea-cet-syllabus-2016,131,126,31,2,168.408,243.69,successor,successor,,listed_related,cet2016-p131-r31-c1,succeed,false,inherited_from_head_row
cet2016-p131-r31-c3,neea-cet-syllabus-2016,131,126,31,3,250.596,243.69,succession,succession,,listed_related,cet2016-p131-r31-c1,succeed,false,inherited_from_head_row
cet2016-p131-r31-c4,neea-cet-syllabus-2016,131,126,31,4,332.785,243.69,successive,successive,,listed_related,cet2016-p131-r31-c1,succeed,false,inherited_from_head_row
cet2016-p131-r32-c1,neea-cet-syllabus-2016,131,126,32,1,80.979,229.52,success,success,,headword,cet2016-p131-r32-c1,success,false,printed_head_star
cet2016-p131-r32-c2,neea-cet-syllabus-2016,131,126,32,2,168.408,229.52,successful,successful,,listed_related,cet2016-p131-r32-c1,success,false,inherited_from_head_row
cet2016-p131-r33-c1,neea-cet-syllabus-2016,131,126,33,1,80.979,215.35,such,such,,headword,cet2016-p131-r33-c1,such,false,printed_head_star
cet2016-p131-r34-c1,neea-cet-syllabus-2016,131,126,34,1,80.979,201.18,suck,suck,,headword,cet2016-p131-r34-c1,suck,false,printed_head_star
cet2016-p131-r35-c1,neea-cet-syllabus-2016,131,126,35,1,80.979,187.01,sudden,sudden,,headword,cet2016-p131-r35-c1,sudden,false,printed_head_star
cet2016-p131-r35-c2,neea-cet-syllabus-2016,131,126,35,2,168.408,187.01,suddenly,suddenly,,listed_related,cet2016-p131-r35-c1,sudden,false,inherited_from_head_row
cet2016-p131-r36-c1,neea-cet-syllabus-2016,131,126,36,1,69.626,172.84,★sue,sue,,headword,cet2016-p131-r36-c1,sue,true,printed_head_star
cet2016-p131-r37-c1,neea-cet-syllabus-2016,131,126,37,1,80.979,158.67,suffer,suffer,,headword,cet2016-p131-r37-c1,suffer,false,printed_head_star
cet2016-p131-r37-c2,neea-cet-syllabus-2016,131,126,37,2,168.408,158.67,suffering,suffering,,listed_related,cet2016-p131-r37-c1,suffer,false,inherited_from_head_row
cet2016-p131-r38-c1,neea-cet-syllabus-2016,131,126,38,1,69.626,144.5,★suffice,suffice,,headword,cet2016-p131-r38-c1,suffice,true,printed_head_star
cet2016-p131-r39-c1,neea-cet-syllabus-2016,131,126,39,1,80.979,130.33,sufficient,sufficient,,headword,cet2016-p131-r39-c1,sufficient,false,printed_head_star
cet2016-p131-r40-c1,neea-cet-syllabus-2016,131,126,40,1,80.979,116.16,sugar,sugar,,headword,cet2016-p131-r40-c1,sugar,false,printed_head_star
cet2016-p131-r41-c1,neea-cet-syllabus-2016,131,126,41,1,80.979,101.99,suggest,suggest,,headword,cet2016-p131-r41-c1,suggest,false,printed_head_star
cet2016-p131-r41-c2,neea-cet-syllabus-2016,131,126,41,2,168.408,101.99,suggestion,suggestion,,listed_related,cet2016-p131-r41-c1,suggest,false,inherited_from_head_row
cet2016-p131-r41-c3,neea-cet-syllabus-2016,131,126,41,3,250.597,101.99,suggestive,suggestive,,listed_related,cet2016-p131-r41-c1,suggest,false,inherited_from_head_row
cet2016-p131-r42-c1,neea-cet-syllabus-2016,131,126,42,1,69.626,87.82,★suicide,suicide,,headword,cet2016-p131-r42-c1,suicide,true,printed_head_star
cet2016-p131-r42-c2,neea-cet-syllabus-2016,131,126,42,2,168.408,87.82,suicidal,suicidal,,listed_related,cet2016-p131-r42-c1,suicide,true,inherited_from_head_row
cet2016-p132-r01-c1,neea-cet-syllabus-2016,132,127,1,1,81.218,668.79,suit１,suit,1,headword,cet2016-p132-r01-c1,suit,false,printed_head_star
cet2016-p132-r01-c2,neea-cet-syllabus-2016,132,127,1,2,168.647,668.79,suitable,suitable,,listed_related,cet2016-p132-r01-c1,suit,false,inherited_from_head_row
cet2016-p132-r02-c1,neea-cet-syllabus-2016,132,127,2,1,81.218,654.62,suit２,suit,2,headword,cet2016-p132-r02-c1,suit,false,printed_head_star
cet2016-p132-r03-c1,neea-cet-syllabus-2016,132,127,3,1,81.218,640.45,suitcase,suitcase,,headword,cet2016-p132-r03-c1,suitcase,false,printed_head_star
cet2016-p132-r04-c1,neea-cet-syllabus-2016,132,127,4,1,69.865,626.28,★suite,suite,,headword,cet2016-p132-r04-c1,suite,true,printed_head_star
cet2016-p132-r05-c1,neea-cet-syllabus-2016,132,127,5,1,69.865,612.11,★sulfur/sulphur,sulfur/sulphur,,headword,cet2016-p132-r05-c1,sulfur/sulphur,true,printed_head_star
cet2016-p132-r06-c1,neea-cet-syllabus-2016,132,127,6,1,81.218,597.94,sum,sum,,headword,cet2016-p132-r06-c1,sum,false,printed_head_star
cet2016-p132-r07-c1,neea-cet-syllabus-2016,132,127,7,1,81.218,583.77,summary,summary,,headword,cet2016-p132-r07-c1,summary,false,printed_head_star
cet2016-p132-r07-c2,neea-cet-syllabus-2016,132,127,7,2,168.647,583.77,summarize/Ｇise,summarize/-ise,,listed_related,cet2016-p132-r07-c1,summary,false,inherited_from_head_row
cet2016-p132-r08-c1,neea-cet-syllabus-2016,132,127,8,1,81.218,569.6,summer,summer,,headword,cet2016-p132-r08-c1,summer,false,printed_head_star
cet2016-p132-r09-c1,neea-cet-syllabus-2016,132,127,9,1,81.218,555.43,summit,summit,,headword,cet2016-p132-r09-c1,summit,false,printed_head_star
cet2016-p132-r10-c1,neea-cet-syllabus-2016,132,127,10,1,69.865,541.26,★summon,summon,,headword,cet2016-p132-r10-c1,summon,true,printed_head_star
cet2016-p132-r11-c1,neea-cet-syllabus-2016,132,127,11,1,81.218,527.09,sun,sun,,headword,cet2016-p132-r11-c1,sun,false,printed_head_star
cet2016-p132-r11-c2,neea-cet-syllabus-2016,132,127,11,2,168.647,527.09,sunny,sunny,,listed_related,cet2016-p132-r11-c1,sun,false,inherited_from_head_row
cet2016-p132-r12-c1,neea-cet-syllabus-2016,132,127,12,1,81.8,512.92,Sunday,Sunday,,headword,cet2016-p132-r12-c1,Sunday,false,printed_head_star
cet2016-p132-r13-c1,neea-cet-syllabus-2016,132,127,13,1,81.218,498.75,sunlight,sunlight,,headword,cet2016-p132-r13-c1,sunlight,false,printed_head_star
cet2016-p132-r14-c1,neea-cet-syllabus-2016,132,127,14,1,81.218,484.58,sunrise,sunrise,,headword,cet2016-p132-r14-c1,sunrise,false,printed_head_star
cet2016-p132-r15-c1,neea-cet-syllabus-2016,132,127,15,1,81.218,470.41,sunset,sunset,,headword,cet2016-p132-r15-c1,sunset,false,printed_head_star
cet2016-p132-r16-c1,neea-cet-syllabus-2016,132,127,16,1,81.218,456.24,sunshine,sunshine,,headword,cet2016-p132-r16-c1,sunshine,false,printed_head_star
cet2016-p132-r17-c1,neea-cet-syllabus-2016,132,127,17,1,81.218,442.07,super,super,,headword,cet2016-p132-r17-c1,super,false,printed_head_star
cet2016-p132-r18-c1,neea-cet-syllabus-2016,132,127,18,1,81.218,427.9,superb,superb,,headword,cet2016-p132-r18-c1,superb,false,printed_head_star
cet2016-p132-r19-c1,neea-cet-syllabus-2016,132,127,19,1,81.218,413.73,superficial,superficial,,headword,cet2016-p132-r19-c1,superficial,false,printed_head_star
cet2016-p132-r20-c1,neea-cet-syllabus-2016,132,127,20,1,69.865,399.56,★superintendent,superintendent,,headword,cet2016-p132-r20-c1,superintendent,true,printed_head_star
cet2016-p132-r21-c1,neea-cet-syllabus-2016,132,127,21,1,81.218,385.39,superior,superior,,headword,cet2016-p132-r21-c1,superior,false,printed_head_star
cet2016-p132-r21-c2,neea-cet-syllabus-2016,132,127,21,2,168.647,385.39,superiority,superiority,,listed_related,cet2016-p132-r21-c1,superior,false,inherited_from_head_row
cet2016-p132-r22-c1,neea-cet-syllabus-2016,132,127,22,1,81.218,371.22,supermarket,supermarket,,headword,cet2016-p132-r22-c1,supermarket,false,printed_head_star
cet2016-p132-r23-c1,neea-cet-syllabus-2016,132,127,23,1,69.865,357.05,★superstition,superstition,,headword,cet2016-p132-r23-c1,superstition,true,printed_head_star
cet2016-p132-r23-c2,neea-cet-syllabus-2016,132,127,23,2,168.647,357.05,superstitious,superstitious,,listed_related,cet2016-p132-r23-c1,superstition,true,inherited_from_head_row
cet2016-p132-r24-c1,neea-cet-syllabus-2016,132,127,24,1,81.218,342.88,supervise,supervise,,headword,cet2016-p132-r24-c1,supervise,false,printed_head_star
cet2016-p132-r24-c2,neea-cet-syllabus-2016,132,127,24,2,168.647,342.88,supervision,supervision,,listed_related,cet2016-p132-r24-c1,supervise,false,inherited_from_head_row
cet2016-p132-r24-c3,neea-cet-syllabus-2016,132,127,24,3,250.836,342.88,supervisor,supervisor,,listed_related,cet2016-p132-r24-c1,supervise,false,inherited_from_head_row
cet2016-p132-r25-c1,neea-cet-syllabus-2016,132,127,25,1,81.218,328.71,supper,supper,,headword,cet2016-p132-r25-c1,supper,false,printed_head_star
cet2016-p132-r26-c1,neea-cet-syllabus-2016,132,127,26,1,81.218,314.54,supplement,supplement,,headword,cet2016-p132-r26-c1,supplement,false,printed_head_star
cet2016-p132-r26-c2,neea-cet-syllabus-2016,132,127,26,2,168.647,314.54,supplementary,supplementary,,listed_related,cet2016-p132-r26-c1,supplement,false,inherited_from_head_row
cet2016-p132-r27-c1,neea-cet-syllabus-2016,132,127,27,1,81.218,300.37,supply,supply,,headword,cet2016-p132-r27-c1,supply,false,printed_head_star
cet2016-p132-r27-c2,neea-cet-syllabus-2016,132,127,27,2,168.647,300.37,supplier,supplier,,listed_related,cet2016-p132-r27-c1,supply,false,inherited_from_head_row
cet2016-p132-r28-c1,neea-cet-syllabus-2016,132,127,28,1,81.218,286.2,support,support,,headword,cet2016-p132-r28-c1,support,false,printed_head_star
cet2016-p132-r28-c2,neea-cet-syllabus-2016,132,127,28,2,168.647,286.2,supportive,supportive,,listed_related,cet2016-p132-r28-c1,support,false,inherited_from_head_row
cet2016-p132-r28-c3,neea-cet-syllabus-2016,132,127,28,3,250.835,286.2,supporter,supporter,,listed_related,cet2016-p132-r28-c1,support,false,inherited_from_head_row
cet2016-p132-r29-c1,neea-cet-syllabus-2016,132,127,29,1,81.218,272.03,suppose,suppose,,headword,cet2016-p132-r29-c1,suppose,false,printed_head_star
cet2016-p132-r29-c2,neea-cet-syllabus-2016,132,127,29,2,168.647,272.03,supposition,supposition,,listed_related,cet2016-p132-r29-c1,suppose,false,inherited_from_head_row
cet2016-p132-r29-c3,neea-cet-syllabus-2016,132,127,29,3,250.836,272.03,supposedly,supposedly,,listed_related,cet2016-p132-r29-c1,suppose,false,inherited_from_head_row
cet2016-p132-r30-c1,neea-cet-syllabus-2016,132,127,30,1,69.865,257.86,★suppress,suppress,,headword,cet2016-p132-r30-c1,suppress,true,printed_head_star
cet2016-p132-r30-c2,neea-cet-syllabus-2016,132,127,30,2,168.647,257.86,suppression,suppression,,listed_related,cet2016-p132-r30-c1,suppress,true,inherited_from_head_row
cet2016-p132-r30-c3,neea-cet-syllabus-2016,132,127,30,3,250.836,257.86,suppressive,suppressive,,listed_related,cet2016-p132-r30-c1,suppress,true,inherited_from_head_row
cet2016-p132-r31-c1,neea-cet-syllabus-2016,132,127,31,1,81.218,243.69,supreme,supreme,,headword,cet2016-p132-r31-c1,supreme,false,printed_head_star
cet2016-p132-r31-c2,neea-cet-syllabus-2016,132,127,31,2,168.647,243.69,supremacy,supremacy,,listed_related,cet2016-p132-r31-c1,supreme,false,inherited_from_head_row
cet2016-p132-r32-c1,neea-cet-syllabus-2016,132,127,32,1,81.218,229.52,sure,sure,,headword,cet2016-p132-r32-c1,sure,false,printed_head_star
cet2016-p132-r33-c1,neea-cet-syllabus-2016,132,127,33,1,81.218,215.35,surf,surf,,headword,cet2016-p132-r33-c1,surf,false,printed_head_star
cet2016-p132-r33-c2,neea-cet-syllabus-2016,132,127,33,2,168.647,215.35,surfing,surfing,,listed_related,cet2016-p132-r33-c1,surf,false,inherited_from_head_row
